33,2,0.18232044198895028,FullAgent@1,(Offer  bid:Bid[Pie: a178, ])
34,1,0.1878453038674033,FullAgent@0,(Offer  bid:Bid[Pie: a805, ])
34,2,0.1878453038674033,FullAgent@1,(Offer  bid:Bid[Pie: a185, ])
35,1,0.19337016574585636,FullAgent@0,(Offer  bid:Bid[Pie: a805, ])
35,2,0.19337016574585636,FullAgent@1,(Offer  bid:Bid[Pie: a183, ])
36,1,0.19889502762430938,FullAgent@0,(Offer  bid:Bid[Pie: a808, ])
36,2,0.19889502762430938,FullAgent@1,(Offer  bid:Bid[Pie: a195, ])
37,1,0.20441988950276244,FullAgent@0,(Offer  bid:Bid[Pie: a803, ])
37,2,0.20441988950276244,FullAgent@1,(Offer  bid:Bid[Pie: a199, ])
38,1,0.20994475138121546,FullAgent@0,(Offer  bid:Bid[Pie: a799, ])
38,2,0.20994475138121546,FullAgent@1,(Offer  bid:Bid[Pie: a214, ])
39,1,0.2154696132596685,FullAgent@0,(Offer  bid:Bid[Pie: a792, ])
39,2,0.2154696132596685,FullAgent@1,(Offer  bid:Bid[Pie: a213, ])
40,1,0.22099447513812154,FullAgent@0,(Offer  bid:Bid[Pie: a788, ])
40,2,0.22099447513812154,FullAgent@1,(Offer  bid:Bid[Pie: a222, ])
41,1,0.2265193370165746,FullAgent@0,(Offer  bid:Bid[Pie: a784, ])
41,2,0.2265193370165746,FullAgent@1,(Offer  bid:Bid[Pie: a225, ])
42,1,0.23204419889502761,FullAgent@0,(Offer  bid:Bid[Pie: a768, ])
42,2,0.23204419889502761,FullAgent@1,(Offer  bid:Bid[Pie: a228, ])
43,1,0.23756906077348067,FullAgent@0,(Offer  bid:Bid[Pie: a760, ])
43,2,0.23756906077348067,FullAgent@1,(Offer  bid:Bid[Pie: a241, ])
44,1,0.2430939226519337,FullAgent@0,(Offer  bid:Bid[Pie: a764, ])
44,2,0.2430939226519337,FullAgent@1,(Offer  bid:Bid[Pie: a235, ])
45,1,0.24861878453038674,FullAgent@0,(Offer  bid:Bid[Pie: a752, ])
45,2,0.24861878453038674,FullAgent@1,(Offer  bid:Bid[Pie: a240, ])
46,1,0.2541436464088398,FullAgent@0,(Offer  bid:Bid[Pie: a756, ])
46,2,0.2541436464088398,FullAgent@1,(Offer  bid:Bid[Pie: a258, ])
47,1,0.2596685082872928,FullAgent@0,(Offer  bid:Bid[Pie: a745, ])
47,2,0.2596685082872928,FullAgent@1,(Offer  bid:Bid[Pie: a261, ])
48,1,0.26519337016574585,FullAgent@0,(Offer  bid:Bid[Pie: a731, ])
48,2,0.26519337016574585,FullAgent@1,(Offer  bid:Bid[Pie: a252, ])
49,1,0.27071823204419887,FullAgent@0,(Offer  bid:Bid[Pie: a729, ])
49,2,0.27071823204419887,FullAgent@1,(Offer  bid:Bid[Pie: a258, ])
50,1,0.27624309392265195,FullAgent@0,(Offer  bid:Bid[Pie: a719, ])
50,2,0.27624309392265195,FullAgent@1,(Offer  bid:Bid[Pie: a273, ])
51,1,0.281767955801105,FullAgent@0,(Offer  bid:Bid[Pie: a724, ])
51,2,0.281767955801105,FullAgent@1,(Offer  bid:Bid[Pie: a272, ])
52,1,0.287292817679558,FullAgent@0,(Offer  bid:Bid[Pie: a715, ])
52,2,0.287292817679558,FullAgent@1,(Offer  bid:Bid[Pie: a286, ])
53,1,0.292817679558011,FullAgent@0,(Offer  bid:Bid[Pie: a705, ])
53,2,0.292817679558011,FullAgent@1,(Offer  bid:Bid[Pie: a279, ])
54,1,0.2983425414364641,FullAgent@0,(Offer  bid:Bid[Pie: a709, ])
54,2,0.2983425414364641,FullAgent@1,(Offer  bid:Bid[Pie: a300, ])
55,1,0.30386740331491713,FullAgent@0,(Offer  bid:Bid[Pie: a702, ])
55,2,0.30386740331491713,FullAgent@1,(Offer  bid:Bid[Pie: a308, ])
56,1,0.30939226519337015,FullAgent@0,(Offer  bid:Bid[Pie: a702, ])
56,2,0.30939226519337015,FullAgent@1,(Offer  bid:Bid[Pie: a300, ])
57,1,0.3149171270718232,FullAgent@0,(Offer  bid:Bid[Pie: a680, ])
57,2,0.3149171270718232,FullAgent@1,(Offer  bid:Bid[Pie: a307, ])
58,1,0.32044198895027626,FullAgent@0,(Offer  bid:Bid[Pie: a687, ])
58,2,0.32044198895027626,FullAgent@1,(Offer  bid:Bid[Pie: a325, ])
59,1,0.3259668508287293,FullAgent@0,(Offer  bid:Bid[Pie: a675, ])
59,2,0.3259668508287293,FullAgent@1,(Offer  bid:Bid[Pie: a316, ])
60,1,0.3314917127071823,FullAgent@0,(Offer  bid:Bid[Pie: a672, ])
60,2,0.3314917127071823,FullAgent@1,(Offer  bid:Bid[Pie: a318, ])
61,1,0.3370165745856354,FullAgent@0,(Offer  bid:Bid[Pie: a657, ])
61,2,0.3370165745856354,FullAgent@1,(Offer  bid:Bid[Pie: a333, ])
62,1,0.3425414364640884,FullAgent@0,(Offer  bid:Bid[Pie: a651, ])
62,2,0.3425414364640884,FullAgent@1,(Offer  bid:Bid[Pie: a334, ])
63,1,0.34806629834254144,FullAgent@0,(Offer  bid:Bid[Pie: a666, ])
63,2,0.34806629834254144,FullAgent@1,(Offer  bid:Bid[Pie: a345, ])
64,1,0.35359116022099446,FullAgent@0,(Offer  bid:Bid[Pie: a652, ])
64,2,0.35359116022099446,FullAgent@1,(Offer  bid:Bid[Pie: a358, ])
65,1,0.35911602209944754,FullAgent@0,(Offer  bid:Bid[Pie: a647, ])
65,2,0.35911602209944754,FullAgent@1,(Offer  bid:Bid[Pie: a361, ])
66,1,0.36464088397790057,FullAgent@0,(Offer  bid:Bid[Pie: a633, ])
66,2,0.36464088397790057,FullAgent@1,(Offer  bid:Bid[Pie: a356, ])
67,1,0.3701657458563536,FullAgent@0,(Offer  bid:Bid[Pie: a641, ])
67,2,0.3701657458563536,FullAgent@1,(Offer  bid:Bid[Pie: a358, ])
68,1,0.3756906077348066,FullAgent@0,(Offer  bid:Bid[Pie: a634, ])
68,2,0.3756906077348066,FullAgent@1,(Offer  bid:Bid[Pie: a374, ])
69,1,0.3812154696132597,FullAgent@0,(Offer  bid:Bid[Pie: a633, ])
69,2,0.3812154696132597,FullAgent@1,(Offer  bid:Bid[Pie: a380, ])
70,1,0.3867403314917127,FullAgent@0,(Offer  bid:Bid[Pie: a619, ])
70,2,0.3867403314917127,FullAgent@1,(Offer  bid:Bid[Pie: a388, ])
71,1,0.39226519337016574,FullAgent@0,(Offer  bid:Bid[Pie: a614, ])
71,2,0.39226519337016574,FullAgent@1,(Offer  bid:Bid[Pie: a397, ])
72,1,0.39779005524861877,FullAgent@0,(Offer  bid:Bid[Pie: a613, ])
72,2,0.39779005524861877,FullAgent@1,(Offer  bid:Bid[Pie: a388, ])
73,1,0.40331491712707185,FullAgent@0,(Offer  bid:Bid[Pie: a609, ])
73,2,0.40331491712707185,FullAgent@1,(Offer  bid:Bid[Pie: a395, ])
74,1,0.4088397790055249,FullAgent@0,(Offer  bid:Bid[Pie: a605, ])
74,2,0.4088397790055249,FullAgent@1,(Offer  bid:Bid[Pie: a412, ])
75,1,0.4143646408839779,FullAgent@0,(Offer  bid:Bid[Pie: a594, ])
75,2,0.4143646408839779,FullAgent@1,(Offer  bid:Bid[Pie: a412, ])
76,1,0.4198895027624309,FullAgent@0,(Offer  bid:Bid[Pie: a580, ])
76,2,0.4198895027624309,FullAgent@1,(Offer  bid:Bid[Pie: a416, ])
77,1,0.425414364640884,FullAgent@0,(Offer  bid:Bid[Pie: a571, ])
77,2,0.425414364640884,FullAgent@1,(Offer  bid:Bid[Pie: a430, ])
78,1,0.430939226519337,FullAgent@0,(Offer  bid:Bid[Pie: a570, ])
78,2,0.430939226519337,FullAgent@1,(Offer  bid:Bid[Pie: a434, ])
79,1,0.43646408839779005,FullAgent@0,(Offer  bid:Bid[Pie: a573, ])
79,2,0.43646408839779005,FullAgent@1,(Offer  bid:Bid[Pie: a426, ])
80,1,0.4419889502762431,FullAgent@0,(Offer  bid:Bid[Pie: a568, ])
80,2,0.4419889502762431,FullAgent@1,(Offer  bid:Bid[Pie: a432, ])
81,1,0.44751381215469616,FullAgent@0,(Offer  bid:Bid[Pie: a567, ])
81,2,0.44751381215469616,FullAgent@1,(Offer  bid:Bid[Pie: a449, ])
82,1,0.4530386740331492,FullAgent@0,(Offer  bid:Bid[Pie: a560, ])
82,2,0.4530386740331492,FullAgent@1,(Offer  bid:Bid[Pie: a442, ])
83,1,0.4585635359116022,FullAgent@0,(Offer  bid:Bid[Pie: a549, ])
83,2,0.4585635359116022,FullAgent@1,(Offer  bid:Bid[Pie: a458, ])
84,1,0.46408839779005523,FullAgent@0,(Offer  bid:Bid[Pie: a551, ])
84,2,0.46408839779005523,FullAgent@1,(Offer  bid:Bid[Pie: a459, ])
85,1,0.4696132596685083,FullAgent@0,(Offer  bid:Bid[Pie: a529, ])
85,2,0.4696132596685083,FullAgent@1,(Offer  bid:Bid[Pie: a462, ])
86,1,0.47513812154696133,FullAgent@0,(Offer  bid:Bid[Pie: a532, ])
86,2,0.47513812154696133,FullAgent@1,(Offer  bid:Bid[Pie: a472, ])
87,1,0.48066298342541436,FullAgent@0,(Offer  bid:Bid[Pie: a524, ])
87,2,0.48066298342541436,FullAgent@1,(Offer  bid:Bid[Pie: a468, ])
88,1,0.4861878453038674,FullAgent@0,(Offer  bid:Bid[Pie: a511, ])
88,2,0.4861878453038674,FullAgent@1,(Offer  bid:Bid[Pie: a489, ])
89,1,0.49171270718232046,FullAgent@0,(Offer  bid:Bid[Pie: a519, ])
89,2,0.49171270718232046,FullAgent@1,(Offer  bid:Bid[Pie: a482, ])
90,1,0.4972375690607735,FullAgent@0,(Offer  bid:Bid[Pie: a498, ])
90,2,0.4972375690607735,FullAgent@1,(Accept  bid:Bid[Pie: a498, ])
agreement,Bid[Pie: a498, ],0.498,0.502
