17,2,0.09392265193370165,FullAgent@1,(Offer  bid:Bid[Pie: a91, ])
18,1,0.09944751381215469,RandomParty@0,(Offer  bid:Bid[Pie: a275, ])
18,2,0.09944751381215469,FullAgent@1,(Offer  bid:Bid[Pie: a108, ])
19,1,0.10497237569060773,RandomParty@0,(Offer  bid:Bid[Pie: a351, ])
19,2,0.10497237569060773,FullAgent@1,(Offer  bid:Bid[Pie: a110, ])
20,1,0.11049723756906077,RandomParty@0,(Offer  bid:Bid[Pie: a987, ])
20,2,0.11049723756906077,FullAgent@1,(Offer  bid:Bid[Pie: a110, ])
21,1,0.11602209944751381,RandomParty@0,(Offer  bid:Bid[Pie: a568, ])
21,2,0.11602209944751381,FullAgent@1,(Offer  bid:Bid[Pie: a109, ])
22,1,0.12154696132596685,RandomParty@0,(Offer  bid:Bid[Pie: a615, ])
22,2,0.12154696132596685,FullAgent@1,(Offer  bid:Bid[Pie: a122, ])
23,1,0.1270718232044199,RandomParty@0,(Offer  bid:Bid[Pie: a231, ])
23,2,0.1270718232044199,FullAgent@1,(Offer  bid:Bid[Pie: a131, ])
24,1,0.13259668508287292,RandomParty@0,(Offer  bid:Bid[Pie: a297, ])
24,2,0.13259668508287292,FullAgent@1,(Offer  bid:Bid[Pie: a128, ])
25,1,0.13812154696132597,RandomParty@0,(Offer  bid:Bid[Pie: a593, ])
25,2,0.13812154696132597,FullAgent@1,(Offer  bid:Bid[Pie: a133, ])
26,1,0.143646408839779,RandomParty@0,(Offer  bid:Bid[Pie: a854, ])
26,2,0.143646408839779,FullAgent@1,(Offer  bid:Bid[Pie: a136, ])
27,1,0.14917127071823205,RandomParty@0,(Offer  bid:Bid[Pie: a309, ])
27,2,0.14917127071823205,FullAgent@1,(Offer  bid:Bid[Pie: a150, ])
28,1,0.15469613259668508,RandomParty@0,(Offer  bid:Bid[Pie: a727, ])
28,2,0.15469613259668508,FullAgent@1,(Offer  bid:Bid[Pie: a156, ])
29,1,0.16022099447513813,RandomParty@0,(Offer  bid:Bid[Pie: a884, ])
29,2,0.16022099447513813,FullAgent@1,(Offer  bid:Bid[Pie: a167, ])
30,1,0.16574585635359115,RandomParty@0,(Offer  bid:Bid[Pie: a979, ])
30,2,0.16574585635359115,FullAgent@1,(Offer  bid:Bid[Pie: a163, ])
31,1,0.1712707182320442,RandomParty@0,(Offer  bid:Bid[Pie: a365, ])
31,2,0.1712707182320442,FullAgent@1,(Offer  bid:Bid[Pie: a167, ])
32,1,0.17679558011049723,RandomParty@0,(Offer  bid:Bid[Pie: a220, ])
32,2,0.17679558011049723,FullAgent@1,(Offer  bid:Bid[Pie: a180, ])
33,1,0.18232044198895028,RandomParty@0,(Offer  bid:Bid[Pie: a153, ])
33,2,0.18232044198895028,FullAgent@1,(Accept  bid:Bid[Pie: a153, ])
agreement,Bid[Pie: a153, ],0.153,0.847
